HUMAN_ID,gender,year,date,age,region,uniform_top,uniform_bottom,002. height,032. neck_circumference ,041. chest_circumference ,045. waist_circumference ,048. hip_circumference ,084. sittingheight ,122. foot ,125. weight 
21_F_6284,여,2021,809,34,전라/충청,85,80,1657,317,855,767,990,889,238,59.7
21_F_6285,여,2021,809,22,전라/충청,80,70,1536,300,798,705,916,841,209,47.3
21_F_6286,여,2021,809,29,전라/충청,100,90,1470,343,918,1012,1101,847,218,73.1
21_F_6287,여,2021,809,24,전라/충청,80,70,1647,314,841,720,929,892,224,52.4
21_F_6288,여,2021,809,24,전라/충청,85,80,1635,305,848,668,907,907,238,52.6
21_F_6289,여,2021,809,28,전라/충청,95,90,1603,346,977,962,1063,889,211,72.4
21_M_6290,남,2021,810,22,전라/충청,,75,1685,355,921,730,921,895,250,64.1
21_M_6291,남,2021,810,25,전라/충청,,85,1720,391,1038,847,977,921,264,72.6
21_M_6292,남,2021,810,24,전라/충청,,95,1715,436,1075,977,1080,946,245,92.1
21_M_6293,남,2021,810,51,전라/충청,,85,1665,376,961,904,977,946,239,71.3
21_M_6294,남,2021,810,32,전라/충청,,90,1790,396,1113,867,1039,940,268,87.4
21_M_6295,남,2021,810,28,전라/충청,,80,1692,345,955,779,908,896,245,60.7
21_M_6296,남,2021,810,54,전라/충청,,95,1635,415,1023,970,967,864,234,74.1
21_M_6297,남,2021,810,24,전라/충청,,85,1765,365,936,807,944,927,244,70.2
21_M_6298,남,2021,810,23,전라/충청,,75,1660,336,854,690,842,861,247,50.4
21_M_6299,남,2021,810,23,전라/충청,,85,1854,343,948,728,968,956,267,71.3
21_M_6300,남,2021,810,31,전라/충청,,85,1880,349,960,728,919,1000,278,68.9
21_M_6301,남,2021,810,22,전라/충청,,80,1680,365,945,785,956,911,237,66.4
21_M_6302,남,2021,810,26,전라/충청,,85,1750,365,898,785,942,944,246,65
21_M_6303,남,2021,810,25,전라/충청,,85,1710,360,1009,842,997,933,231,70.4
21_M_6304,남,2021,810,30,전라/충청,,85,1732,377,963,792,951,921,244,68.1
21_M_6305,남,2021,810,56,전라/충청,,95,1710,402,1008,924,974,934,228,74.1
21_M_6306,남,2021,810,24,전라/충청,,95,1756,400,1060,881,1049,961,237,83.5
21_M_6307,남,2021,810,27,전라/충청,,85,1800,373,1058,845,992,938,258,80.5
21_M_6308,남,2021,810,22,전라/충청,,85,1750,357,1030,780,964,942,260,73.5
21_M_6309,남,2021,810,22,전라/충청,,85,1820,340,930,771,900,951,244,63.3
21_M_6310,남,2021,810,40,전라/충청,,95,1725,385,1058,972,1006,938,250,84.7
21_M_6311,남,2021,810,22,전라/충청,,95,1756,396,1054,922,1086,968,262,90.2
21_M_6312,남,2021,810,35,전라/충청,,85,1780,365,906,723,887,959,264,60.8
21_M_6313,남,2021,810,27,전라/충청,,85,1700,365,966,883,1001,899,257,71
21_M_6314,남,2021,810,23,전라/충청,,75,1730,350,1037,715,933,934,242,64.4
21_M_6315,남,2021,810,22,전라/충청,,75,1640,354,1000,673,860,896,232,57.5
21_M_6316,남,2021,810,21,전라/충청,,85,1770,384,1018,738,962,976,257,76.8
21_M_6317,남,2021,810,22,전라/충청,,75,1768,345,980,716,914,959,253,63.8
21_M_6318,남,2021,810,23,전라/충청,,75,1725,360,950,762,933,946,243,66.3
21_M_6319,남,2021,810,20,전라/충청,,75,1705,360,921,764,954,927,248,63.8
21_M_6320,남,2021,810,24,전라/충청,,85,1720,387,1001,848,1033,943,249,79.2
21_M_6321,남,2021,810,24,전라/충청,,85,1765,355,983,737,918,924,251,66.9
21_M_6322,남,2021,810,25,전라/충청,,85,1786,346,936,713,892,963,249,58.2
21_M_6323,남,2021,810,24,전라/충청,,95,1890,389,1067,853,1033,1022,275,91
21_M_6324,남,2021,810,27,전라/충청,,85,1700,380,994,815,898,944,256,69.2
21_M_6325,남,2021,810,20,전라/충청,,95,1844,407,1040,935,1063,995,270,94.2
21_M_6326,남,2021,810,22,전라/충청,,85,1645,358,1045,801,964,901,245,70.6
21_M_6327,남,2021,810,61,전라/충청,,95,1716,390,1030,921,962,934,256,78.3
21_M_6328,남,2021,810,26,전라/충청,,95,1840,376,1091,876,1053,960,250,89.6
21_M_6329,남,2021,810,21,전라/충청,,95,1726,402,1092,1003,1088,932,248,90.5
21_M_6330,남,2021,810,26,전라/충청,,85,1726,365,973,805,942,937,242,68.3
21_M_6331,남,2021,810,24,전라/충청,,85,1758,345,959,794,970,930,247,69.2
21_M_6332,남,2021,810,21,전라/충청,,85,1790,342,879,690,911,950,262,60.6
21_F_6333,여,2021,811,31,전라/충청,85,70,1642,300,849,692,900,906,231,55.5
21_F_6334,여,2021,811,61,전라/충청,95,90,1620,374,887,869,908,909,232,65.6
21_F_6335,여,2021,811,61,전라/충청,85,80,1545,339,895,810,875,814,229,52.3
21_F_6336,여,2021,811,61,전라/충청,95,90,1633,351,942,881,955,883,232,65.1
21_F_6337,여,2021,811,61,전라/충청,90,90,1590,348,965,866,1082,895,223,71.3
21_F_6338,여,2021,811,53,전라/충청,95,80,1562,339,946,851,962,881,221,63.8
21_F_6339,여,2021,811,44,전라/충청,85,80,1560,308,855,766,991,883,215,53.7
21_F_6340,여,2021,811,28,전라/충청,85,70,1580,293,851,689,888,885,219,49.4
21_F_6341,여,2021,811,47,전라/충청,95,100,1665,368,1002,935,1052,901,228,81.7
21_F_6342,여,2021,811,25,전라/충청,95,90,1575,348,968,835,998,867,224,65
21_F_6343,여,2021,811,30,전라/충청,95,90,1596,350,1018,962,1091,871,232,74.3
21_F_6344,여,2021,811,49,전라/충청,90,80,1650,322,880,772,1004,918,227,63.3
21_F_6345,여,2021,811,38,전라/충청,85,80,1650,300,869,745,1013,893,223,57.7
21_F_6346,여,2021,811,22,전라/충청,80,70,1605,293,815,697,917,877,224,50.4
21_F_6347,여,2021,811,20,전라/충청,85,80,1650,315,841,688,973,903,237,54.5
21_F_6348,여,2021,811,47,전라/충청,85,80,1545,343,851,785,908,856,210,50.2
21_F_6349,여,2021,811,43,전라/충청,95,90,1530,348,953,840,986,829,215,64.4
21_F_6350,여,2021,811,22,전라/충청,85,80,1652,306,839,696,942,888,241,52.7
21_F_6351,여,2021,811,31,전라/충청,80,70,1640,298,806,684,924,877,229,53
21_F_6352,여,2021,811,25,전라/충청,85,70,1641,323,833,681,939,908,233,54.4
21_F_6353,여,2021,811,28,전라/충청,90,80,1738,328,851,723,944,953,239,59.3
21_F_6354,여,2021,811,25,전라/충청,80,60,1534,296,750,618,835,846,221,40.7
21_F_6355,여,2021,811,59,전라/충청,100,100,1506,331,946,924,958,849,217,63.6
21_F_6356,여,2021,811,54,전라/충청,85,80,1528,330,855,815,882,827,218,53.2
21_F_6357,여,2021,811,62,전라/충청,90,80,1535,323,872,760,946,838,219,53.1
21_F_6358,여,2021,811,63,전라/충청,90,80,1550,314,906,823,880,830,231,53.9
21_F_6359,여,2021,811,67,전라/충청,95,90,1546,298,892,836,860,837,225,54.4
21_F_6360,여,2021,811,67,전라/충청,90,80,1533,306,865,754,845,826,224,50.8
21_F_6361,여,2021,811,40,전라/충청,80,70,1598,300,792,683,903,861,236,50.7
21_F_6362,여,2021,811,23,전라/충청,95,90,1692,361,990,890,1053,920,236,76.7
21_F_6363,여,2021,811,23,전라/충청,95,80,1620,339,915,767,985,874,222,63.1
21_F_6364,여,2021,811,21,전라/충청,90,80,1650,315,908,765,973,912,239,63.5
21_F_6365,여,2021,811,40,전라/충청,85,70,1615,303,855,707,914,888,237,52.1
21_F_6366,여,2021,811,65,전라/충청,95,90,1553,338,894,847,936,832,237,58
21_F_6367,여,2021,811,21,전라/충청,85,80,1632,313,840,692,905,868,221,54.4
21_F_6368,여,2021,811,38,전라/충청,90,80,1643,334,886,798,977,904,226,64.2
21_F_6369,여,2021,811,21,전라/충청,80,60,1603,297,738,593,847,852,216,43.4
21_F_6370,여,2021,811,21,전라/충청,80,70,1630,283,802,593,886,880,234,49.3
21_F_6371,여,2021,811,33,전라/충청,85,80,1650,317,840,733,896,886,225,53.8
21_F_6372,여,2021,811,33,전라/충청,85,80,1643,343,911,797,967,885,234,63.5
21_F_6373,여,2021,811,37,전라/충청,80,70,1578,305,790,676,877,864,222,48.4
21_F_6374,여,2021,811,25,전라/충청,80,70,1655,300,756,607,824,892,231,42.5
21_F_6375,여,2021,811,53,전라/충청,95,90,1640,311,885,882,1027,875,231,64.8
21_F_6376,여,2021,811,34,전라/충청,85,80,1663,317,851,686,913,893,230,52.8
21_M_6377,남,2021,812,56,전라/충청,,95,1770,427,1087,997,996,950,236,83.9
21_M_6378,남,2021,812,41,전라/충청,,85,1745,376,965,862,972,963,239,71.7
21_M_6379,남,2021,812,24,전라/충청,,85,1730,369,1022,798,955,925,251,68.2
21_M_6380,남,2021,812,26,전라/충청,,95,1740,383,1046,930,1044,946,246,88
21_M_6381,남,2021,812,28,전라/충청,,95,1840,387,1038,905,1011,944,255,82.9
21_M_6382,남,2021,812,26,전라/충청,,85,1740,339,928,790,900,922,246,62.3
21_M_6383,남,2021,812,21,전라/충청,,105,1770,460,1295,1245,1266,969,242,134.9
21_M_6384,남,2021,812,25,전라/충청,,95,1780,382,1086,997,1056,974,258,91.6
21_M_6385,남,2021,812,37,전라/충청,,95,1828,367,1038,873,1010,979,267,78.7
21_M_6386,남,2021,812,30,전라/충청,,95,1792,402,1055,962,1025,994,247,89.5
21_M_6387,남,2021,812,25,전라/충청,,95,1790,391,1052,979,1081,980,252,95.3
21_M_6388,남,2021,812,31,전라/충청,,85,1770,376,997,860,942,909,251,74.8
21_M_6389,남,2021,812,27,전라/충청,,75,1735,343,938,721,903,933,244,60.6
21_M_6390,남,2021,812,25,전라/충청,,75,1766,378,1028,757,966,967,249,73.2
21_M_6391,남,2021,812,25,전라/충청,,75,1710,358,932,730,876,898,233,56.8
21_M_6392,남,2021,812,42,전라/충청,,85,1715,361,945,840,972,929,242,68.5
21_M_6393,남,2021,812,38,전라/충청,,85,1660,342,945,759,945,897,239,66.4
21_M_6394,남,2021,812,35,전라/충청,,95,1827,403,1074,825,992,982,251,83.9
21_M_6395,남,2021,812,32,전라/충청,,75,1692,360,976,756,907,935,247,64.7
21_M_6396,남,2021,812,42,전라/충청,,85,1802,347,874,732,870,949,257,59
21_M_6397,남,2021,812,23,전라/충청,,85,1824,378,990,785,961,970,261,75.6
21_M_6398,남,2021,812,23,전라/충청,,95,1892,372,1028,912,1024,1013,277,88.2
21_M_6399,남,2021,812,23,전라/충청,,75,1841,339,944,662,892,996,259,60.7
21_M_6400,남,2021,812,24,전라/충청,,75,1744,356,947,742,902,954,253,61.5
21_M_6401,남,2021,812,29,전라/충청,,85,1825,382,1064,847,958,910,256,76.9
21_M_6402,남,2021,812,24,전라/충청,,85,1694,349,962,784,923,926,235,65.2
21_M_6403,남,2021,812,24,전라/충청,,85,1787,378,990,730,935,963,256,71.4
21_M_6404,남,2021,812,24,전라/충청,,85,1685,415,1020,886,982,927,231,76.5
21_M_6405,남,2021,812,56,전라/충청,,85,1668,411,1014,869,890,889,235,69.6
21_M_6406,남,2021,812,21,전라/충청,,95,1768,391,1042,838,1004,949,242,77.4
21_M_6407,남,2021,812,29,전라/충청,,85,1704,380,1005,888,930,924,250,73.2
21_M_6408,남,2021,812,45,전라/충청,,75,1658,351,870,700,831,912,235,51.4
21_M_6409,남,2021,812,27,전라/충청,,105,1912,420,1143,1077,1175,993,281,114.9
21_M_6410,남,2021,812,39,전라/충청,,85,1830,378,965,842,947,989,258,74.9
21_M_6411,남,2021,812,33,전라/충청,,85,1668,370,1011,792,896,888,241,62.2
21_M_6412,남,2021,812,63,전라/충청,,95,1766,376,976,860,931,938,251,69.2
21_M_6413,남,2021,812,22,전라/충청,,95,1805,374,1021,873,999,961,262,82.7
21_M_6414,남,2021,812,22,전라/충청,,75,1690,365,889,730,920,925,230,62.2
21_M_6415,남,2021,812,22,전라/충청,,75,1691,347,1004,745,884,903,240,60.2
21_M_6416,남,2021,812,22,전라/충청,,85,1715,365,967,744,910,898,256,63.6
21_M_6417,남,2021,812,23,전라/충청,,95,1781,387,1107,855,1000,951,262,80.8
21_F_6418,여,2021,813,28,전라/충청,85,80,1622,324,832,741,932,888,232,54.7
21_F_6419,여,2021,813,58,전라/충청,85,80,1542,321,844,689,858,860,229,51
21_F_6420,여,2021,813,37,전라/충청,85,80,1640,316,899,716,938,856,238,56.7
21_F_6421,여,2021,813,56,전라/충청,95,90,1599,342,997,843,961,896,233,67.5
21_F_6422,여,2021,813,20,전라/충청,85,80,1656,313,888,757,982,878,243,60.5
21_F_6423,여,2021,813,36,전라/충청,80,70,1651,303,828,660,867,889,238,50
21_F_6424,여,2021,813,62,전라/충청,85,80,1541,307,855,755,888,831,227,52.6
21_F_6425,여,2021,813,28,전라/충청,80,70,1574,300,803,691,928,851,240,49.7
21_F_6426,여,2021,813,67,전라/충청,95,90,1524,345,888,907,915,840,226,57
21_F_6427,여,2021,813,59,전라/충청,95,90,1595,355,994,895,993,880,228,69.1
21_F_6428,여,2021,813,38,전라/충청,90,90,1714,340,925,790,980,932,253,66.2
21_F_6429,여,2021,813,43,전라/충청,90,90,1584,325,917,806,1000,865,230,62
21_F_6430,여,2021,813,26,전라/충청,80,70,1568,313,818,686,909,856,223,51.9
21_F_6431,여,2021,813,24,전라/충청,85,70,1600,305,904,713,914,859,225,54.8
21_F_6432,여,2021,813,26,전라/충청,100,100,1662,345,1028,977,1218,923,238,89.3
21_F_6433,여,2021,813,55,전라/충청,95,90,1513,346,890,870,957,839,227,60.3
21_F_6435,여,2021,813,43,전라/충청,90,80,1518,351,906,785,942,828,233,56.6
21_F_6436,여,2021,813,58,전라/충청,80,70,1474,295,813,789,915,816,209,46.7
21_F_6437,여,2021,813,33,전라/충청,85,80,1524,308,815,730,950,853,213,52
21_F_6438,여,2021,813,33,전라/충청,80,80,1536,312,828,695,929,844,218,52.8
21_F_6439,여,2021,813,37,전라/충청,85,80,1613,298,819,760,933,857,224,52.5
21_F_6440,여,2021,813,54,전라/충청,95,90,1562,338,952,863,971,889,222,62.8
21_F_6441,여,2021,813,59,전라/충청,95,90,1670,320,890,870,970,896,243,67.6
21_F_6442,여,2021,813,48,전라/충청,80,70,1577,291,818,681,875,849,226,46.4
21_F_6443,여,2021,813,23,전라/충청,85,80,1596,310,849,715,935,857,223,51.8
21_F_6444,여,2021,813,57,전라/충청,90,80,1596,320,875,775,915,887,230,54.2
21_F_6445,여,2021,813,61,전라/충청,90,80,1497,316,905,802,825,824,227,50.3
21_F_6446,여,2021,813,60,전라/충청,85,80,1500,304,854,743,899,845,227,47.5
21_F_6447,여,2021,813,37,전라/충청,90,90,1664,333,951,832,1009,909,243,67.9
21_F_6448,여,2021,813,56,전라/충청,95,90,1613,325,900,826,916,888,230,60
21_F_6449,여,2021,813,58,전라/충청,90,80,1533,345,912,792,996,861,225,65.4
21_F_6450,여,2021,813,32,전라/충청,80,80,1640,311,831,733,927,914,239,55.9
21_F_6451,여,2021,813,42,전라/충청,90,80,1630,319,887,787,920,880,226,59
21_F_6452,여,2021,813,22,전라/충청,80,70,1575,295,743,663,866,875,223,44.8
21_F_6453,여,2021,813,50,전라/충청,80,70,1587,306,802,631,877,881,223,46.3
21_F_6454,여,2021,813,66,전라/충청,90,90,1594,329,885,858,958,878,236,61
21_F_6455,여,2021,813,66,전라/충청,80,70,1528,297,801,710,840,823,220,45.9
21_F_6456,여,2021,813,50,전라/충청,85,70,1563,306,792,668,899,865,219,49.5
21_F_6457,여,2021,813,58,전라/충청,85,80,1591,316,837,749,922,871,222,52
21_F_6458,여,2021,813,58,전라/충청,90,80,1561,319,880,812,901,840,222,56.4
21_F_6459,여,2021,813,54,전라/충청,90,80,1511,333,874,860,962,849,222,58.7
21_F_6460,여,2021,816,36,전라/충청,95,90,1731,368,976,917,1064,907,252,75.2
21_F_6461,여,2021,816,53,전라/충청,95,90,1644,338,920,817,976,905,239,67.3
21_F_6462,여,2021,816,56,전라/충청,80,70,1580,310,821,705,879,864,236,46.7
21_F_6463,여,2021,816,59,전라/충청,95,90,1558,324,904,900,944,828,239,60.5
21_F_6464,여,2021,816,62,전라/충청,95,90,1561,349,959,910,972,843,235,65.5
21_F_6465,여,2021,816,40,전라/충청,85,80,1648,318,836,749,917,893,237,52.8
21_F_6466,여,2021,816,47,전라/충청,90,80,1572,321,878,720,1018,856,222,60.5
21_F_6467,여,2021,816,28,전라/충청,95,100,1609,351,977,839,1040,927,229,77
21_F_6468,여,2021,816,62,전라/충청,100,100,1612,370,1024,976,1053,891,245,77.4
21_F_6469,여,2021,816,53,전라/충청,95,90,1520,333,900,868,990,822,211,60.5
21_F_6470,여,2021,816,62,전라/충청,90,90,1582,318,878,787,898,833,227,53.8
21_F_6471,여,2021,816,39,전라/충청,95,90,1642,363,975,862,986,875,225,69.6
21_F_6472,여,2021,816,52,전라/충청,100,100,1637,388,1033,982,1134,913,229,90.5
21_F_6473,여,2021,816,54,전라/충청,100,100,1543,358,993,1007,1110,859,217,77.4
21_F_6474,여,2021,816,23,전라/충청,80,70,1582,293,780,679,896,858,217,45.7
21_F_6475,여,2021,816,44,전라/충청,95,90,1514,328,906,850,943,836,218,56.3
21_F_6476,여,2021,816,22,전라/충청,85,80,1761,297,863,692,954,959,244,57.2
21_F_6477,여,2021,816,46,전라/충청,90,90,1740,335,912,788,1086,946,245,69.7
21_F_6478,여,2021,816,26,전라/충청,80,70,1621,295,867,648,898,883,221,50.5
21_F_6479,여,2021,816,58,전라/충청,85,80,1528,308,854,744,913,829,224,50.5
21_F_6480,여,2021,816,21,전라/충청,80,70,1553,294,805,669,868,831,218,44.6
21_F_6481,여,2021,816,28,전라/충청,90,90,1643,313,912,729,975,862,233,62.9
21_F_6482,여,2021,816,54,전라/충청,90,80,1551,300,860,784,920,863,216,52.9
21_F_6483,여,2021,816,33,전라/충청,85,80,1527,309,838,981,900,856,220,49.8
21_F_6484,여,2021,816,47,전라/충청,80,70,1591,312,830,695,873,859,228,48.2
21_F_6485,여,2021,816,52,전라/충청,85,70,1586,321,800,702,870,886,219,52.1
21_F_6486,여,2021,816,23,전라/충청,80,70,1621,313,788,614,806,867,227,44.4
21_F_6487,여,2021,816,65,전라/충청,95,90,1512,349,898,804,953,829,222,60
21_F_6488,여,2021,816,25,전라/충청,95,90,1631,360,936,912,1031,895,230,73
21_F_6489,여,2021,816,65,전라/충청,95,90,1614,328,955,888,989,864,231,62.9
21_F_6490,여,2021,816,59,전라/충청,100,100,1535,363,959,972,893,816,229,65
21_F_6491,여,2021,816,44,전라/충청,85,80,1532,318,884,709,930,832,235,52.4
21_F_6492,여,2021,816,20,전라/충청,85,80,1654,320,853,744,976,882,237,58.1
21_F_6493,여,2021,816,62,전라/충청,90,80,1498,334,902,811,974,849,224,57.3
21_F_6494,여,2021,816,48,전라/충청,100,100,1528,380,983,1002,1038,862,217,75.7
21_F_6495,여,2021,816,39,전라/충청,90,80,1564,307,868,756,972,853,220,57.7
21_F_6496,여,2021,816,62,전라/충청,90,90,1562,323,883,740,926,855,234,55.2
21_F_6497,여,2021,816,46,전라/충청,90,90,1586,330,958,847,964,878,229,62.4
21_F_6498,여,2021,816,49,전라/충청,90,80,1600,335,888,761,964,873,227,59.8
21_F_6499,여,2021,816,42,전라/충청,85,80,1601,309,871,738,960,883,219,55.3
21_F_6500,여,2021,816,21,전라/충청,90,90,1686,317,900,771,954,912,244,64.3
21_F_6501,여,2021,816,69,전라/충청,100,90,1531,351,977,931,971,789,233,67.4
21_F_6502,여,2021,816,39,전라/충청,80,70,1578,308,800,675,893,895,218,48.1
21_F_6503,여,2021,816,43,전라/충청,95,90,1607,355,979,855,1000,860,242,68.9
21_F_6504,여,2021,816,69,전라/충청,90,90,1514,332,864,724,828,834,230,47.4
21_M_6505,남,2021,817,23,전라/충청,,85,1659,351,901,809,945,909,217,60.9
21_M_6506,남,2021,817,26,전라/충청,,95,1764,378,948,932,1073,949,254,77.4
21_M_6507,남,2021,817,60,전라/충청,,95,1666,390,997,902,981,914,241,70.1
21_M_6508,남,2021,817,28,전라/충청,,95,1809,384,1019,860,989,976,254,78.7
21_M_6509,남,2021,817,30,전라/충청,,85,1833,361,1030,811,976,970,262,74.4
21_M_6510,남,2021,817,26,전라/충청,,85,1783,363,1004,748,972,975,242,72.6
21_M_6511,남,2021,817,30,전라/충청,,95,1866,402,1039,958,1058,1016,272,85.7
21_M_6512,남,2021,817,34,전라/충청,,85,1844,393,1053,823,985,966,254,78.6
21_M_6513,남,2021,817,32,전라/충청,,85,1602,393,976,928,897,829,225,64.6
21_M_6514,남,2021,817,39,전라/충청,,85,1800,388,1043,870,961,991,247,76.3
21_M_6515,남,2021,817,28,전라/충청,,85,1704,365,930,885,985,952,236,72.8
21_M_6516,남,2021,817,22,전라/충청,,85,1757,355,978,830,959,926,247,70.6
21_M_6517,남,2021,817,24,전라/충청,,85,1828,372,1002,764,978,963,265,73.7
21_M_6518,남,2021,817,21,전라/충청,,105,1780,421,1125,1089,1216,979,257,116.8
21_M_6519,남,2021,817,28,전라/충청,,85,1791,385,1024,853,974,966,259,80.8
21_M_6520,남,2021,817,27,전라/충청,,85,1789,379,1069,843,1006,946,258,80.6
21_M_6521,남,2021,817,27,전라/충청,,75,1671,352,962,796,940,938,241,62.4
21_M_6522,남,2021,817,39,전라/충청,,85,1702,383,985,847,960,939,224,71.3
21_M_6523,남,2021,817,60,전라/충청,,85,1691,376,998,839,923,902,256,69.4
21_M_6524,남,2021,817,27,전라/충청,,85,1679,357,980,853,947,907,229,70.1
21_M_6525,남,2021,817,39,전라/충청,,95,1725,354,1016,876,960,919,245,73.1
21_M_6526,남,2021,817,40,전라/충청,,95,1801,380,1080,876,997,948,254,80.9
21_M_6527,남,2021,817,24,전라/충청,,85,1767,343,1081,822,940,919,255,72.1
21_M_6528,남,2021,817,25,전라/충청,,85,1711,366,1014,820,1000,944,252,75
21_M_6529,남,2021,817,56,전라/충청,,105,1738,398,1044,1010,1044,942,246,89.9
21_M_6530,남,2021,817,27,전라/충청,,95,1760,378,1024,928,997,966,258,84.3
21_M_6531,남,2021,817,22,전라/충청,,85,1679,348,930,734,938,949,249,64.7
21_M_6532,남,2021,817,22,전라/충청,,85,1745,356,908,739,948,933,249,62.7
21_M_6533,남,2021,817,22,전라/충청,,95,1699,385,1042,845,979,913,242,75.9
21_M_6534,남,2021,817,62,전라/충청,,85,1700,345,851,778,839,901,236,56.1
21_M_6535,남,2021,817,38,전라/충청,,85,1686,360,959,784,931,918,240,67.5
21_M_6536,남,2021,817,46,전라/충청,,105,1760,406,1121,1000,1035,934,258,91.3
21_M_6537,남,2021,817,31,전라/충청,,95,1736,385,1096,902,1055,923,248,89.8
21_M_6538,남,2021,817,24,전라/충청,,85,1754,374,1022,902,994,975,226,76.8
21_M_6539,남,2021,817,30,전라/충청,,75,1723,343,873,740,880,928,238,56.8
21_M_6540,남,2021,817,44,전라/충청,,95,1747,403,1115,970,1073,970,233,92.2
21_M_6541,남,2021,817,60,전라/충청,,95,1710,357,986,938,955,905,245,71.9
21_M_6542,남,2021,817,54,전라/충청,,85,1641,375,948,884,955,895,229,68.3
21_M_6543,남,2021,817,45,전라/충청,,85,1687,372,899,772,928,918,244,63.1
21_M_6544,남,2021,817,63,전라/충청,,85,1728,368,990,845,955,915,259,68.5
21_M_6545,남,2021,817,23,전라/충청,,85,1742,363,956,860,978,895,256,74.5
21_M_6546,남,2021,817,24,전라/충청,,95,1737,372,1015,914,1028,929,256,80.7
21_F_6547,여,2021,818,65,전라/충청,95,90,1557,353,956,876,869,859,217,62.8
21_F_6548,여,2021,818,47,전라/충청,90,80,1614,329,894,847,926,870,229,59.1
21_F_6549,여,2021,818,57,전라/충청,95,90,1688,348,978,888,1030,904,238,70.9
21_F_6550,여,2021,818,60,전라/충청,85,80,1467,298,830,723,958,818,213,51.5
21_F_6551,여,2021,818,30,전라/충청,85,80,1705,290,847,726,904,884,230,55.9
21_F_6552,여,2021,818,49,전라/충청,95,80,1544,333,898,853,957,840,218,56.5
21_F_6553,여,2021,818,42,전라/충청,95,90,1535,320,941,950,1117,840,217,71.4
21_F_6554,여,2021,818,52,전라/충청,95,90,1494,336,981,954,1036,785,216,66.1
21_F_6555,여,2021,818,48,전라/충청,95,100,1630,349,933,925,1151,931,224,78.1
21_F_6556,여,2021,818,47,전라/충청,90,90,1647,328,901,838,960,900,233,60.7
21_F_6557,여,2021,818,63,전라/충청,100,100,1533,319,934,994,1101,850,239,78.2
21_F_6558,여,2021,818,38,전라/충청,85,80,1611,313,877,751,963,894,230,55.8
21_F_6559,여,2021,818,53,전라/충청,95,80,1572,358,923,831,903,854,230,60
21_F_6560,여,2021,818,25,전라/충청,95,90,1573,345,920,763,1030,880,230,67.7
21_F_6561,여,2021,818,21,전라/충청,90,80,1576,318,912,735,926,844,211,57.5
21_F_6562,여,2021,818,64,전라/충청,85,80,1536,293,820,720,865,821,225,48
21_F_6563,여,2021,818,52,전라/충청,90,90,1404,318,881,873,1017,792,203,56.5
21_F_6564,여,2021,818,63,전라/충청,95,90,1507,324,913,945,915,839,232,62.7
21_F_6565,여,2021,818,60,전라/충청,90,80,1592,305,852,800,951,849,232,59.4
21_F_6566,여,2021,818,54,전라/충청,100,90,1552,341,957,919,1020,830,233,70.3
21_F_6567,여,2021,818,30,전라/충청,90,80,1583,314,894,721,919,873,212,54.4
21_F_6568,여,2021,818,37,전라/충청,80,80,1614,298,812,688,892,870,228,50.6
21_F_6569,여,2021,818,43,전라/충청,85,80,1598,323,860,788,952,877,234,55.4
21_F_6570,여,2021,818,63,전라/충청,95,90,1582,314,925,888,960,876,245,61.1
21_F_6571,여,2021,818,64,전라/충청,100,100,1508,325,957,1036,1040,800,237,72.6
21_F_6572,여,2021,818,26,전라/충청,85,80,1741,316,902,707,928,922,247,58.5
21_F_6573,여,2021,818,36,전라/충청,85,80,1562,305,840,760,965,866,222,55.5
21_F_6574,여,2021,818,59,전라/충청,95,100,1570,358,955,935,1004,873,227,68.8
21_F_6575,여,2021,818,46,전라/충청,85,80,1537,316,842,755,958,864,227,56
21_F_6576,여,2021,818,49,전라/충청,95,90,1594,353,900,812,976,870,248,65.6
21_F_6577,여,2021,818,38,전라/충청,85,80,1597,332,889,751,931,866,230,53.6
21_F_6578,여,2021,818,44,전라/충청,80,80,1624,318,807,697,902,880,234,51.9
21_F_6579,여,2021,818,68,전라/충청,90,80,1499,308,854,838,898,840,224,55.7
21_F_6580,여,2021,818,59,전라/충청,95,90,1576,345,970,902,970,869,225,69.6
21_F_6581,여,2021,818,41,전라/충청,90,90,1650,317,864,758,957,905,233,58.5
21_F_6582,여,2021,818,43,전라/충청,90,80,1615,315,913,845,1004,890,225,63.9
21_F_6583,여,2021,818,46,전라/충청,85,80,1544,297,862,740,935,844,234,53
21_F_6584,여,2021,818,66,전라/충청,95,100,1603,351,976,902,1059,890,239,73
21_F_6585,여,2021,818,65,전라/충청,90,80,1561,304,845,759,866,828,231,51.5
21_F_6586,여,2021,818,54,전라/충청,90,80,1476,340,860,824,931,789,224,53.3
21_F_6587,여,2021,818,29,전라/충청,85,70,1630,308,819,701,888,865,228,50.8
21_M_6588,남,2021,819,20,전라/충청,,75,1740,359,946,700,907,952,244,60.1
21_M_6589,남,2021,819,43,전라/충청,,85,1753,379,1010,863,979,973,236,70.9
21_M_6590,남,2021,819,40,전라/충청,,85,1801,365,995,786,906,945,253,69.8
21_M_6591,남,2021,819,66,전라/충청,,85,1694,373,962,829,910,899,250,66.3
21_M_6592,남,2021,819,59,전라/충청,,85,1641,355,951,817,904,902,242,65.1
21_M_6593,남,2021,819,45,전라/충청,,85,1741,371,1068,892,988,925,259,76.7
